작성월	지역코드	지역명	상권코드	상권명	총건물수	1층생활시설수	2층생활시설수	문화집회시설수	종교시설수	판매시설수	의료시설수	아동노인복지시설수	수련시설수	운동시설수	숙박시설수	여가및오락시설수	총가스사용량	상업용가스사용량	총전기사용량
202401	43800	단양군	10267	대명리조트앞	120.0	15.0	20.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0	0	135.615
202403	43800	단양군	10267	대명리조트앞	120.0	15.0	20.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0	0	122.366
202404	43800	단양군	10267	대명리조트앞	120.0	15.0	20.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0	0	108.069
202405	43800	단양군	10267	대명리조트앞	120.0	15.0	20.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0	0	77.253
202406	43800	단양군	10267	대명리조트앞	120.0	15.0	20.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0	0	72.566
202407	43800	단양군	10267	대명리조트앞	119.0	15.0	20.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0	0	78.266
202408	43800	단양군	10267	대명리조트앞	119.0	15.0	20.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0	0	100.43
202409	43800	단양군	10267	대명리조트앞	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0
202410	43800	단양군	10267	대명리조트앞	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0
202207	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	40414	40414	907.744
202208	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	128122	128122	899.675
202210	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	56949	36480	664.1
202210	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	56949	36480	664.1
202211	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	82103	43623	674.822
202212	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	348623	260578	1009.414
202301	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	311284	227561	1045.869
202301	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	210308	134598	862.83
202303	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	66993	34682	628.222
202303	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	94295	48438	724.293
202303	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	106926	85125	664.216
202306	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	163686	147230	758.426
202308	44131	천안시 동남구	10208	신방동_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0
202309	44131	천안시 동남구	10208	신방동_1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	25.093
202310	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	42863	24649	652.417
202311	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	88788	48643	683.824
202312	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	259715	191687	873.669
202401	44131	천안시 동남구	10208	신방동_1	17.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	295194	204698	987.602
202402	44131	천안시 동남구	10208	신방동_1	18.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	162615	93208	825.649
202403	44131	천안시 동남구	10208	신방동_1	18.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	114147	53759	749.069
202404	44131	천안시 동남구	10208	신방동_1	18.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	73467	38197	617.958
202405	44131	천안시 동남구	10208	신방동_1	18.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	54712	32741	625.578
202406	44131	천안시 동남구	10208	신방동_1	18.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	95544	77605	742.173
202407	44131	천안시 동남구	10208	신방동_1	18.0	7.0	5.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	49816	35279	898.397
202408	44131	천안시 동남구	10208	신방동_1	18.0	6.0	5.0	0.0	0.0	2.0	0.0	1.0	0.0	0.0	0.0	0.0	34668	24061	1022.926
202409	44131	천안시 동남구	10208	신방동_1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	26.5
202207	44131	천안시 동남구	10209	신방동_2	51.0	10.0	34.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	188618	181836	979.551
202210	44131	천안시 동남구	10209	신방동_2	51.0	10.0	34.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	212785	205956	758.131
202211	44131	천안시 동남구	10209	신방동_2	51.0	10.0	34.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	231284	224466	694.672
202212	44131	천안시 동남구	10209	신방동_2	51.0	9.0	35.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	309275	299989	796.835
202301	44131	천안시 동남구	10209	신방동_2	51.0	9.0	35.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	343708	334953	1042.618
202303	44131	천안시 동남구	10209	신방동_2	51.0	9.0	35.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	250724	230862	666.343
202303	44131	천안시 동남구	10209	신방동_2	51.0	9.0	35.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	290397	253117	728.504
202306	44131	천안시 동남구	10209	신방동_2	51.0	9.0	35.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	236113	209532	763.773
202307	44131	천안시 동남구	10209	신방동_2	51.0	9.0	35.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	226705	180868	871.534
202308	44131	천안시 동남구	10209	신방동_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0
202309	44131	천안시 동남구	10209	신방동_2	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	13.549
202310	44131	천안시 동남구	10209	신방동_2	51.0	10.0	34.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	208924	201450	725.617
202311	44131	천안시 동남구	10209	신방동_2	51.0	10.0	34.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	263741	243190	674.578
202401	44131	천안시 동남구	10209	신방동_2	51.0	10.0	34.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	389905	324807	969.591
202402	44131	천안시 동남구	10209	신방동_2	51.0	10.0	34.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	326000	283799	943.468
202403	44131	천안시 동남구	10209	신방동_2	51.0	10.0	34.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	335857	285447	790.905
202404	44131	천안시 동남구	10209	신방동_2	51.0	10.0	34.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	241240	231940	731.152
202405	44131	천안시 동남구	10209	신방동_2	51.0	10.0	34.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	225938	220192	681.891
202408	44131	천안시 동남구	10209	신방동_2	51.0	10.0	34.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	260480	214131	1134.324
202410	44131	천안시 동남구	10209	신방동_2	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	11.094
202207	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	71.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	16.0	1.0	472284	408651	2966.294
202208	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	70.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	16.0	1.0	472943	399149	3118.522
202210	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	70.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	16.0	1.0	605199	471591	2124.788
202210	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	70.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	16.0	1.0	605199	471591	2124.788
202212	44131	천안시 동남구	10210	신부동먹자골목	200.0	63.0	71.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	1356118	798819	2460.106
202303	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	73.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	760027	570845	1946.779
202306	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	73.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	573564	496710	2275.664
202307	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	73.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	491374	427711	2686.909
202308	44131	천안시 동남구	10210	신부동먹자골목	16.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0	0	1.229
202309	44131	천안시 동남구	10210	신부동먹자골목	99.0	8.0	9.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	158951	3114	464.458
202310	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	73.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	573635	514881	1981.167
202311	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	73.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	755416	613651	1977.018
202312	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	73.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	1037248	793011	2400.323
202401	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	73.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	1128512	859545	2989.578
202402	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	73.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	1013571	843405	2732.967
202403	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	73.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	848558	659553	2280.026
202404	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	73.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	624484	552705	1944.951
202405	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	73.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	564690	500648	1847.062
202406	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	73.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	476262	425125	2186.024
202407	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	73.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	408881	370558	2601.851
202408	44131	천안시 동남구	10210	신부동먹자골목	200.0	62.0	73.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	15.0	1.0	396669	367526	3207.964
202409	44131	천안시 동남구	10210	신부동먹자골목	84.0	5.0	9.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	134710	4523	526.867
202410	44131	천안시 동남구	10210	신부동먹자골목	84.0	5.0	9.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	210870	6448	405.885
202207	44131	천안시 동남구	10214	천안역	1131.0	394.0	205.0	0.0	2.0	6.0	1.0	3.0	0.0	1.0	64.0	4.0	297021	234076	2477.649
202208	44131	천안시 동남구	10214	천안역	1127.0	394.0	204.0	0.0	2.0	6.0	1.0	3.0	0.0	1.0	64.0	4.0	271563	218201	2909.715
202210	44131	천안시 동남구	10214	천안역	1126.0	394.0	205.0	0.0	2.0	6.0	1.0	3.0	0.0	1.0	64.0	4.0	333677	201851	2220.104
202210	44131	천안시 동남구	10214	천안역	1126.0	394.0	205.0	0.0	2.0	6.0	1.0	3.0	0.0	1.0	64.0	4.0	333677	201851	2220.104
202211	44131	천안시 동남구	10214	천안역	1106.0	389.0	202.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	63.0	4.0	559953	336277	2205.107
202212	44131	천안시 동남구	10214	천안역	1107.0	389.0	202.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	63.0	4.0	1039861	569661	2618.237
202301	44131	천안시 동남구	10214	천안역	1108.0	389.0	203.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	63.0	4.0	1164986	680267	3453.675
202301	44131	천안시 동남구	10214	천안역	1108.0	389.0	203.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	63.0	4.0	1187401	675198	3603.85
202303	44131	천안시 동남구	10214	천안역	1110.0	391.0	203.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	63.0	4.0	745181	450470	2818.464
202303	44131	천안시 동남구	10214	천안역	1110.0	388.0	206.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	63.0	4.0	371190	237380	2156.332
202306	44131	천안시 동남구	10214	천안역	1109.0	386.0	207.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	63.0	4.0	309762	197613	2228.022
202307	44131	천안시 동남구	10214	천안역	1109.0	386.0	207.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	63.0	4.0	299069	215950	2463.48
202308	44131	천안시 동남구	10214	천안역	635.0	181.0	107.0	0.0	3.0	0.0	0.0	2.0	1.0	0.0	21.0	1.0	211107	22640	1427.743
202309	44131	천안시 동남구	10214	천안역	746.0	209.0	128.0	0.0	4.0	0.0	1.0	3.0	1.0	0.0	21.0	1.0	393181	98492	1967.643
202310	44131	천안시 동남구	10214	천안역	1110.0	386.0	209.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	63.0	4.0	290797	192941	2203.423
202312	44131	천안시 동남구	10214	천안역	1107.0	385.0	210.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	62.0	4.0	873853	525956	2532.011
202401	44131	천안시 동남구	10214	천안역	1108.0	386.0	210.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	62.0	4.0	1271536	717456	3116.723
202402	44131	천안시 동남구	10214	천안역	1108.0	387.0	209.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	62.0	4.0	996715	579703	3176.116
202403	44131	천안시 동남구	10214	천안역	1108.0	387.0	209.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	62.0	4.0	848269	526886	2658.324
202404	44131	천안시 동남구	10214	천안역	1109.0	387.0	210.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	62.0	4.0	491874	305777	2452.403
202405	44131	천안시 동남구	10214	천안역	1109.0	387.0	210.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	62.0	4.0	322729	208173	2002.997
202406	44131	천안시 동남구	10214	천안역	1109.0	387.0	210.0	0.0	1.0	6.0	1.0	3.0	0.0	1.0	62.0	4.0	322627	213489	2104.822
202407	44131	천안시 동남구	10214	천안역	1109.0	387.0	210.0	0.0	1.0	5.0	1.0	3.0	0.0	1.0	63.0	4.0	317834	249739	2408.084
202408	44131	천안시 동남구	10214	천안역	1110.0	387.0	211.0	0.0	1.0	5.0	1.0	3.0	0.0	1.0	63.0	4.0	311701	253422	2882.683
202409	44131	천안시 동남구	10214	천안역	728.0	200.0	127.0	0.0	4.0	0.0	1.0	3.0	1.0	0.0	15.0	1.0	366113	139126	1944.14
202207	44131	천안시 동남구	10215	천안종합버스터미널	7.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	3067695	2883965	3389.616
202210	44131	천안시 동남구	10215	천안종합버스터미널	7.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1046839	902148	2510.728
202210	44131	천안시 동남구	10215	천안종합버스터미널	7.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1046839	902148	2510.728
202211	44131	천안시 동남구	10215	천안종합버스터미널	7.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	771512	512456	2222.369
202212	44131	천안시 동남구	10215	천안종합버스터미널	7.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1689866	945589	2581.537
202301	44131	천안시 동남구	10215	천안종합버스터미널	7.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1375693	744319	2033.66
202301	44131	천안시 동남구	10215	천안종합버스터미널	7.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1762955	970660	2406.862
202303	44131	천안시 동남구	10215	천안종합버스터미널	7.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	744886	502089	2144.021
202303	44131	천안시 동남구	10215	천안종합버스터미널	7.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1381503	1265555	2569.936
202303	44131	천안시 동남구	10215	천안종합버스터미널	7.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	904270	514618	2023.465
202306	44131	천안시 동남구	10215	천안종합버스터미널	7.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2039286	1916687	2780.095
202308	44131	천안시 동남구	10215	천안종합버스터미널	4.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1976	1976	24.258
202309	44131	천안시 동남구	10215	천안종합버스터미널	114.0	36.0	25.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	141224	138754	674.331
202310	44131	천안시 동남구	10215	천안종합버스터미널	7.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	958803	833364	2399.872
202311	44131	천안시 동남구	10215	천안종합버스터미널	7.0	1.0	3.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	869732	586089	2142.597
202401	44131	천안시 동남구	10215	천안종합버스터미널	7.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1883084	1047818	2412.588
202402	44131	천안시 동남구	10215	천안종합버스터미널	7.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1408808	792947	1992.473
202403	44131	천안시 동남구	10215	천안종합버스터미널	7.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1055389	591027	2054.762
202404	44131	천안시 동남구	10215	천안종합버스터미널	7.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	876640	690124	2224.891
202405	44131	천안시 동남구	10215	천안종합버스터미널	7.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1344806	1229710	2482.613
202406	44131	천안시 동남구	10215	천안종합버스터미널	7.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1940043	1812444	2726.308
202407	44131	천안시 동남구	10215	천안종합버스터미널	7.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2626371	2444664	3186.529
202409	44131	천안시 동남구	10215	천안종합버스터미널	106.0	33.0	22.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	96746	94602	603.067
202410	44131	천안시 동남구	10215	천안종합버스터미널	106.0	33.0	22.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0	127876	122368	424.619
202208	44133	천안시 서북구	10204	부성동	122.0	7.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	301309	269202	1549.782
202210	44133	천안시 서북구	10204	부성동	122.0	7.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	351342	306666	1042.938
202211	44133	천안시 서북구	10204	부성동	122.0	7.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	410767	350187	938.419
202212	44133	천안시 서북구	10204	부성동	122.0	7.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	550964	458116	1097.995
202301	44133	천안시 서북구	10204	부성동	122.0	7.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	683714	568545	1438.459
202301	44133	천안시 서북구	10204	부성동	122.0	7.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	540834	453325	1339.615
202303	44133	천안시 서북구	10204	부성동	122.0	7.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360617	320612	892.842
202303	44133	천안시 서북구	10204	부성동	122.0	7.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	356001	306571	925.96
202303	44133	천안시 서북구	10204	부성동	122.0	7.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	420906	356308	991.957
202306	44133	천안시 서북구	10204	부성동	122.0	7.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	326105	292103	1083.39
202307	44133	천안시 서북구	10204	부성동	122.0	7.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	292716	262760	1318.222
202308	44133	천안시 서북구	10204	부성동	22.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28134	18416	74.733
202310	44133	천안시 서북구	10204	부성동	122.0	8.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	378009	341646	1008.46
202311	44133	천안시 서북구	10204	부성동	122.0	8.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	463264	404542	913.063
202312	44133	천안시 서북구	10204	부성동	122.0	8.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	550433	473285	1066.838
202401	44133	천안시 서북구	10204	부성동	122.0	8.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	666402	569954	1326.161
202402	44133	천안시 서북구	10204	부성동	122.0	8.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	604179	522346	1229.255
202403	44133	천안시 서북구	10204	부성동	122.0	8.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	512367	441900	1013.65
202404	44133	천안시 서북구	10204	부성동	122.0	8.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	403107	354691	916.649
202406	44133	천안시 서북구	10204	부성동	122.0	8.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	322402	291123	1040.92
202408	44133	천안시 서북구	10204	부성동	122.0	8.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	285697	261690	1542.885
202409	44133	천안시 서북구	10204	부성동	65.0	10.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119630	20799	458.808
202410	44133	천안시 서북구	10204	부성동	65.0	10.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145215	27945	327.006
202207	44133	천안시 서북구	10205	불당동	280.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11307	9608	87.766
202208	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9481	8040	93.827
202210	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10094	7925	63.528
202210	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10094	7925	63.528
202211	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11048	8779	63.179
202212	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15211	9871	79.171
202301	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21430	11221	122.1
202303	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12124	10411	59.465
202303	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11898	9358	67.484
202306	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16129	14111	66.097
202307	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14211	12772	81.848
202308	44133	천안시 서북구	10205	불당동	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0
202311	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14381	14381	59.951
202312	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12841	12841	79.944
202401	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14741	14741	99.998
202404	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12685	12685	70.874
202405	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13291	13291	55.755
202407	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14130	14130	79.485
202408	44133	천안시 서북구	10205	불당동	281.0	2.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9845	9845	92.826
